tick,active_gpu_count,active_cpu_cores,active_mem_gib
2997,105.0,1004.0,5520.0
2998,105.0,1004.0,5520.0
2999,105.0,1004.0,5520.0
3000,105.0,1004.0,5520.0
3001,105.0,1004.0,5520.0
3002,105.0,1004.0,5520.0
3003,106.0,1012.0,5560.0
3004,106.0,1012.0,5560.0
3005,106.0,1012.0,5560.0
3006,106.0,1012.0,5560.0
3007,116.0,1096.0,5980.0
3008,119.0,1128.0,6260.0
3009,109.0,1048.0,5860.0
3010,108.0,1040.0,5820.0
3011,108.0,1040.0,5820.0
3012,105.0,1004.0,5460.0
3013,105.0,1004.0,5460.0
3014,105.0,1004.0,5460.0
3015,105.0,1004.0,5460.0
3016,105.0,1004.0,5460.0
3017,105.0,1004.0,5460.0
3018,105.0,1004.0,5460.0
3019,111.0,1060.0,5860.0
3020,111.0,1060.0,5860.0
3021,110.0,1052.0,5820.0
3022,110.0,1052.0,5820.0
3023,110.0,1052.0,5820.0
3024,110.0,1052.0,5820.0
3025,110.0,1052.0,5820.0
3026,110.0,1052.0,5820.0
3027,110.0,1052.0,5820.0
3028,110.0,1052.0,5820.0
3029,110.0,1052.0,5820.0
3030,110.0,1052.0,5820.0
3031,110.0,1052.0,5820.0
3032,110.0,1052.0,5820.0
3033,111.0,1060.0,5836.0
3034,113.0,1080.0,5996.0
3035,115.0,1096.0,6076.0
3036,123.0,1164.0,6452.0
3037,123.0,1164.0,6452.0
3038,123.0,1164.0,6452.0
3039,123.0,1164.0,6452.0
3040,123.0,1164.0,6452.0
3041,123.0,1164.0,6452.0
3042,124.0,1176.0,6512.0
3043,123.0,1168.0,6472.0
3044,123.0,1168.0,6472.0
3045,123.0,1168.0,6472.0
3046,123.0,1168.0,6472.0
3047,123.0,1168.0,6472.0
3048,123.0,1168.0,6472.0
3049,123.0,1168.0,6472.0
3050,152.0,1226.0,6936.0
3051,152.0,1226.0,6936.0
3052,156.0,1254.0,7088.0
3053,125.0,1172.0,6504.0
3054,125.0,1172.0,6504.0
3055,127.0,1176.0,6536.0
3056,152.0,1374.0,7424.0
3057,154.0,1398.0,7544.0
3058,156.0,1426.0,7684.0
3059,153.0,1400.0,7548.0
3060,151.0,1376.0,7428.0
3061,151.0,1376.0,7428.0
3062,155.0,1422.0,7664.0
3063,157.0,1486.0,7960.0
3064,150.0,1438.0,7720.0
3065,148.0,1422.0,7640.0
3066,148.0,1422.0,7640.0
3067,148.0,1422.0,7640.0
3068,149.0,1430.0,7680.0
3069,149.0,1430.0,7680.0
3070,149.0,1430.0,7680.0
3071,149.0,1430.0,7680.0
3072,151.0,1462.0,7840.0
3073,149.0,1438.0,7720.0
3074,149.0,1438.0,7720.0
3075,149.0,1438.0,7720.0
3076,149.0,1438.0,7720.0
3077,149.0,1438.0,7720.0
3078,149.0,1438.0,7720.0
3079,149.0,1438.0,7720.0
3080,149.0,1438.0,7720.0
3081,149.0,1438.0,7720.0
3082,149.0,1438.0,7720.0
3083,149.0,1438.0,7720.0
3084,149.0,1438.0,7720.0
3085,149.0,1438.0,7720.0
3086,149.0,1438.0,7720.0
3087,149.0,1438.0,7720.0
3088,149.0,1438.0,7720.0
3089,149.0,1438.0,7720.0
3090,153.0,1486.0,8080.0
3091,159.0,1534.0,8320.0
3092,158.0,1522.0,8260.0
3093,158.0,1522.0,8260.0
3094,158.0,1522.0,8260.0
3095,158.0,1522.0,8260.0
3096,158.0,1522.0,8260.0
3097,158.0,1522.0,8260.0
3098,158.0,1522.0,8260.0
3099,158.0,1522.0,8260.0
3100,158.0,1522.0,8260.0
3101,158.0,1522.0,8260.0
3102,158.0,1522.0,8260.0
3103,158.0,1522.0,8260.0
3104,158.0,1522.0,8260.0
3105,158.0,1522.0,8260.0
3106,158.0,1522.0,8260.0
3107,158.0,1522.0,8260.0
3108,158.0,1522.0,8260.0
3109,158.0,1522.0,8260.0
3110,158.0,1522.0,8260.0
3111,158.0,1522.0,8260.0
3112,158.0,1522.0,8260.0
3113,158.0,1522.0,8260.0
3114,158.0,1522.0,8260.0
3115,158.0,1522.0,8260.0
3116,158.0,1522.0,8260.0
3117,158.0,1522.0,8260.0
3118,158.0,1522.0,8260.0
3119,158.0,1522.0,8260.0
3120,158.0,1522.0,8260.0
3121,158.0,1522.0,8260.0
3122,158.0,1522.0,8260.0
3123,158.0,1522.0,8260.0
3124,158.0,1522.0,8260.0
3125,158.0,1522.0,8260.0
3126,158.0,1522.0,8260.0
3127,158.0,1522.0,8260.0
3128,158.0,1522.0,8260.0
3129,158.0,1522.0,8260.0
3130,158.0,1522.0,8260.0
3131,158.0,1522.0,8260.0
3132,158.0,1522.0,8260.0
3133,158.0,1522.0,8260.0
3134,158.0,1522.0,8260.0
3135,158.0,1522.0,8260.0
3136,158.0,1522.0,8260.0
3137,158.0,1522.0,8260.0
3138,158.0,1522.0,8260.0
3139,158.0,1522.0,8260.0
3140,158.0,1522.0,8260.0
3141,158.0,1522.0,8260.0
3142,158.0,1522.0,8260.0
3143,158.0,1522.0,8260.0
3144,158.0,1522.0,8260.0
3145,158.0,1522.0,8260.0
3146,158.0,1522.0,8260.0
3147,158.0,1522.0,8260.0
3148,158.0,1522.0,8260.0
3149,158.0,1522.0,8260.0
3150,158.0,1522.0,8260.0
3151,158.0,1522.0,8260.0
3152,158.0,1522.0,8260.0
3153,158.0,1522.0,8260.0
3154,158.0,1522.0,8260.0
3155,158.0,1522.0,8260.0
3156,158.0,1522.0,8260.0
3157,158.0,1522.0,8260.0
3158,160.0,1538.0,8340.0
3159,160.0,1538.0,8340.0
3160,160.0,1538.0,8340.0
3161,160.0,1538.0,8340.0
3162,160.0,1538.0,8340.0
3163,160.0,1538.0,8340.0
3164,160.0,1538.0,8340.0
3165,160.0,1538.0,8340.0
3166,160.0,1538.0,8340.0
3167,160.0,1538.0,8340.0
3168,160.0,1538.0,8340.0
3169,160.0,1538.0,8340.0
3170,160.0,1538.0,8340.0
3171,160.0,1538.0,8340.0
3172,160.0,1538.0,8340.0
3173,161.0,1546.0,8380.0
3174,161.0,1546.0,8380.0
3175,161.0,1546.0,8380.0
3176,162.0,1558.0,8440.0
3177,162.0,1558.0,8440.0
3178,162.0,1558.0,8440.0
3179,162.0,1558.0,8440.0
3180,162.0,1558.0,8440.0
3181,162.0,1558.0,8440.0
3182,161.0,1550.0,8400.0
3183,161.0,1550.0,8400.0
3184,161.0,1550.0,8400.0
3185,161.0,1550.0,8400.0
3186,161.0,1550.0,8400.0
3187,161.0,1550.0,8400.0
3188,161.0,1550.0,8400.0
3189,161.0,1550.0,8400.0
3190,161.0,1550.0,8400.0
3191,161.0,1550.0,8400.0
3192,161.0,1550.0,8400.0
3193,161.0,1550.0,8400.0
3194,161.0,1550.0,8400.0
3195,161.0,1550.0,8400.0
3196,161.0,1550.0,8400.0
3197,161.0,1550.0,8400.0
3198,162.0,1558.0,8440.0
3199,162.0,1558.0,8440.0
3200,162.0,1558.0,8440.0
3201,162.0,1558.0,8440.0
3202,162.0,1558.0,8440.0
3203,162.0,1558.0,8440.0
3204,162.0,1558.0,8440.0
3205,162.0,1558.0,8440.0
3206,165.0,1582.0,8560.0
3207,165.0,1582.0,8560.0
3208,165.0,1582.0,8560.0
3209,165.0,1582.0,8560.0
3210,165.0,1582.0,8560.0
3211,165.0,1582.0,8560.0
3212,165.0,1582.0,8560.0
3213,165.0,1582.0,8560.0
3214,165.0,1582.0,8560.0
3215,165.0,1582.0,8560.0
3216,165.0,1582.0,8560.0
3217,165.0,1582.0,8560.0
3218,165.0,1582.0,8560.0
3219,165.0,1582.0,8560.0
3220,165.0,1582.0,8560.0
3221,165.0,1582.0,8560.0
3222,165.0,1582.0,8560.0
3223,165.0,1582.0,8560.0
3224,165.0,1582.0,8560.0
3225,165.0,1582.0,8560.0
3226,165.0,1582.0,8560.0
3227,165.0,1582.0,8560.0
3228,165.0,1582.0,8560.0
3229,165.0,1582.0,8560.0
3230,165.0,1582.0,8560.0
3231,166.0,1598.0,8640.0
3232,166.0,1598.0,8640.0
3233,165.0,1586.0,8580.0
3234,165.0,1586.0,8580.0
3235,165.0,1586.0,8580.0
3236,165.0,1586.0,8580.0
3237,165.0,1586.0,8580.0
3238,165.0,1586.0,8580.0
3239,165.0,1586.0,8580.0
3240,165.0,1586.0,8580.0
3241,165.0,1586.0,8580.0
3242,165.0,1586.0,8580.0
3243,165.0,1586.0,8580.0
3244,165.0,1586.0,8580.0
3245,165.0,1586.0,8580.0
3246,165.0,1586.0,8580.0
3247,165.0,1586.0,8580.0
3248,165.0,1586.0,8580.0
3249,165.0,1586.0,8580.0
3250,165.0,1586.0,8580.0
3251,166.0,1598.0,8700.0
3252,166.0,1598.0,8700.0
3253,167.0,1610.0,8820.0
3254,167.0,1610.0,8820.0
3255,167.0,1610.0,8820.0
3256,166.0,1598.0,8700.0
3257,166.0,1598.0,8700.0
3258,166.0,1598.0,8700.0
3259,166.0,1598.0,8700.0
3260,166.0,1598.0,8700.0
3261,165.0,1586.0,8580.0
3262,165.0,1586.0,8580.0
3263,165.0,1586.0,8580.0
3264,165.0,1586.0,8580.0
3265,165.0,1586.0,8580.0
3266,165.0,1586.0,8580.0
3267,165.0,1586.0,8580.0
3268,165.0,1586.0,8580.0
3269,165.0,1586.0,8580.0
3270,165.0,1586.0,8580.0
3271,165.0,1586.0,8580.0
3272,165.0,1586.0,8580.0
3273,165.0,1586.0,8580.0
3274,165.0,1586.0,8580.0
3275,165.0,1586.0,8580.0
3276,165.0,1586.0,8580.0
3277,165.0,1586.0,8580.0
3278,165.0,1586.0,8580.0
3279,165.0,1586.0,8580.0
3280,165.0,1586.0,8580.0
3281,165.0,1586.0,8580.0
3282,165.0,1586.0,8580.0
3283,165.0,1586.0,8580.0
3284,165.0,1586.0,8580.0
3285,165.0,1586.0,8580.0
3286,167.0,1602.0,9380.0
3287,167.0,1602.0,9380.0
3288,167.0,1602.0,9380.0
3289,167.0,1602.0,9380.0
3290,167.0,1602.0,9380.0
3291,167.0,1602.0,9380.0
3292,167.0,1602.0,9380.0
3293,167.0,1602.0,9380.0
3294,167.0,1602.0,9380.0
3295,167.0,1602.0,9380.0
3296,167.0,1602.0,9380.0
3297,167.0,1602.0,9380.0
3298,167.0,1602.0,9380.0
3299,167.0,1602.0,9380.0
3300,167.0,1602.0,9380.0
3301,167.0,1602.0,9380.0
3302,167.0,1602.0,9380.0
3303,167.0,1602.0,9380.0
3304,167.0,1602.0,9380.0
3305,167.0,1602.0,9380.0
3306,168.0,1610.0,9420.0
3307,167.0,1602.0,9380.0
3308,167.0,1602.0,9380.0
3309,167.0,1602.0,9380.0
3310,167.0,1602.0,9380.0
3311,167.0,1602.0,9380.0
3312,167.0,1602.0,9380.0
3313,167.0,1602.0,9380.0
3314,167.0,1602.0,9380.0
3315,167.0,1602.0,9380.0
3316,167.0,1602.0,9380.0
3317,167.0,1602.0,9380.0
3318,167.0,1602.0,9380.0
3319,167.0,1602.0,9380.0
3320,167.0,1602.0,9380.0
3321,167.0,1602.0,9380.0
3322,167.0,1602.0,9380.0
3323,167.0,1602.0,9380.0
3324,167.0,1602.0,9380.0
3325,175.0,1690.0,9820.0
3326,174.0,1682.0,9780.0
3327,174.0,1678.0,9796.0
3328,172.0,1694.0,9908.0
3329,179.0,1782.0,10348.0
3330,175.0,1750.0,10188.0
3331,163.0,1586.0,9368.0
3332,160.0,1546.0,9108.0
3333,162.0,1562.0,9248.0
3334,161.0,1550.0,9188.0
3335,156.0,1502.0,8948.0
3336,155.0,1490.0,8908.0
3337,154.0,1478.0,8788.0
3338,155.0,1490.0,8908.0
3339,155.0,1490.0,8908.0
3340,155.0,1490.0,8908.0
3341,155.0,1490.0,8908.0
3342,158.0,1538.0,9148.0
3343,157.0,1522.0,9068.0
3344,155.0,1490.0,8908.0
3345,155.0,1490.0,8908.0
3346,155.0,1490.0,8908.0
3347,155.0,1490.0,8908.0
3348,154.0,1478.0,8788.0
3349,155.0,1486.0,8828.0
3350,155.0,1486.0,8828.0
3351,156.0,1498.0,8948.0
3352,156.0,1498.0,8948.0
3353,156.0,1498.0,8948.0
3354,155.0,1486.0,8828.0
3355,155.0,1486.0,8828.0
3356,155.0,1486.0,8828.0
3357,155.0,1486.0,8828.0
3358,155.0,1486.0,8828.0
3359,155.0,1486.0,8828.0
3360,156.0,1502.0,8908.0
3361,158.0,1522.0,9068.0
3362,157.0,1506.0,8988.0
3363,156.0,1498.0,8948.0
3364,156.0,1498.0,8948.0
3365,156.0,1498.0,8948.0
3366,156.0,1498.0,8948.0
3367,156.0,1498.0,8948.0
3368,156.0,1498.0,8948.0
3369,155.0,1486.0,8828.0
3370,156.0,1498.0,8948.0
3371,156.0,1498.0,8948.0
3372,156.0,1498.0,8948.0
3373,155.0,1486.0,8828.0
3374,155.0,1486.0,8828.0
3375,156.0,1498.0,8948.0
3376,156.0,1498.0,8948.0
3377,156.0,1498.0,8948.0
3378,155.0,1486.0,8828.0
3379,157.0,1514.0,9028.0
3380,157.0,1514.0,9028.0
3381,155.0,1482.0,8868.0
3382,154.0,1470.0,8748.0
3383,154.0,1470.0,8748.0
3384,155.0,1482.0,8868.0
3385,156.0,1490.0,9268.0
3386,156.0,1490.0,9268.0
3387,155.0,1482.0,8868.0
3388,155.0,1482.0,8868.0
3389,155.0,1482.0,8868.0
3390,154.0,1470.0,8748.0
3391,154.0,1470.0,8748.0
3392,155.0,1482.0,8868.0
3393,154.0,1474.0,8828.0
3394,153.0,1466.0,8788.0
3395,152.0,1454.0,8668.0
3396,152.0,1454.0,8668.0
3397,156.0,1518.0,8988.0
3398,153.0,1478.0,8788.0
3399,149.0,1418.0,8428.0
3400,149.0,1418.0,8428.0
3401,149.0,1418.0,8428.0
3402,149.0,1418.0,8428.0
3403,149.0,1418.0,8428.0
3404,149.0,1418.0,8428.0
3405,149.0,1418.0,8428.0
3406,149.0,1418.0,8428.0
3407,149.0,1418.0,8428.0
3408,149.0,1418.0,8428.0
3409,149.0,1418.0,8428.0
3410,149.0,1418.0,8428.0
3411,149.0,1418.0,8428.0
3412,149.0,1418.0,8428.0
3413,149.0,1418.0,8428.0
3414,149.0,1418.0,8428.0
3415,150.0,1430.0,8468.0
3416,150.0,1434.0,8508.0
3417,150.0,1434.0,8508.0
3418,149.0,1418.0,8428.0
3419,149.0,1418.0,8428.0
3420,149.0,1418.0,8428.0
3421,149.0,1418.0,8428.0
3422,149.0,1418.0,8428.0
3423,149.0,1418.0,8428.0
3424,150.0,1434.0,8508.0
3425,150.0,1434.0,8508.0
3426,150.0,1434.0,8508.0
3427,149.0,1418.0,8428.0
3428,149.0,1418.0,8428.0
3429,149.0,1418.0,8428.0
3430,149.0,1418.0,8428.0
3431,149.0,1418.0,8428.0
3432,149.0,1418.0,8428.0
3433,150.0,1434.0,8508.0
3434,150.0,1434.0,8508.0
3435,149.0,1418.0,8428.0
3436,149.0,1418.0,8428.0
3437,149.0,1418.0,8428.0
3438,149.0,1418.0,8428.0
3439,149.0,1418.0,8428.0
3440,149.0,1418.0,8428.0
3441,149.0,1418.0,8428.0
3442,149.0,1418.0,8428.0
3443,149.0,1418.0,8428.0
3444,149.0,1418.0,8428.0
3445,149.0,1418.0,8428.0
3446,149.0,1418.0,8428.0
3447,149.0,1418.0,8428.0
3448,149.0,1418.0,8428.0
3449,149.0,1418.0,8428.0
3450,149.0,1418.0,8428.0
3451,149.0,1418.0,8428.0
3452,152.0,1466.0,8668.0
3453,150.0,1434.0,8508.0
3454,149.0,1418.0,8428.0
3455,149.0,1418.0,8428.0
3456,149.0,1418.0,8428.0
3457,149.0,1418.0,8428.0
3458,149.0,1418.0,8428.0
3459,149.0,1418.0,8428.0
3460,149.0,1418.0,8428.0
3461,151.0,1434.0,8508.0
3462,151.0,1434.0,8508.0
3463,151.0,1434.0,8508.0
3464,151.0,1434.0,8508.0
3465,151.0,1434.0,8508.0
3466,151.0,1434.0,8508.0
3467,151.0,1434.0,8508.0
3468,151.0,1434.0,8508.0
3469,151.0,1434.0,8508.0
3470,149.0,1418.0,8428.0
3471,149.0,1418.0,8428.0
3472,149.0,1418.0,8428.0
3473,149.0,1418.0,8428.0
3474,149.0,1418.0,8428.0
3475,149.0,1418.0,8428.0
3476,149.0,1418.0,8428.0
3477,149.0,1418.0,8428.0
3478,149.0,1418.0,8428.0
3479,149.0,1418.0,8428.0
3480,149.0,1418.0,8428.0
3481,149.0,1418.0,8428.0
3482,149.0,1418.0,8428.0
3483,149.0,1418.0,8428.0
3484,149.0,1418.0,8428.0
3485,149.0,1418.0,8428.0
3486,149.0,1418.0,8428.0
3487,149.0,1418.0,8428.0
3488,149.0,1418.0,8428.0
3489,149.0,1418.0,8428.0
3490,149.0,1418.0,8428.0
3491,149.0,1418.0,8428.0
3492,149.0,1418.0,8428.0
3493,149.0,1418.0,8428.0
3494,149.0,1418.0,8428.0
3495,149.0,1418.0,8428.0
3496,149.0,1418.0,8428.0
3497,149.0,1418.0,8428.0
3498,149.0,1418.0,8428.0
3499,149.0,1418.0,8428.0
3500,149.0,1418.0,8428.0
3501,149.0,1418.0,8428.0
3502,149.0,1418.0,8428.0
3503,149.0,1418.0,8428.0
3504,149.0,1418.0,8428.0
3505,149.0,1418.0,8428.0
3506,149.0,1418.0,8428.0
3507,149.0,1418.0,8428.0
3508,149.0,1418.0,8428.0
3509,149.0,1418.0,8428.0
3510,149.0,1418.0,8428.0
3511,149.0,1418.0,8428.0
3512,149.0,1418.0,8428.0
3513,149.0,1418.0,8428.0
3514,149.0,1418.0,8428.0
3515,149.0,1418.0,8428.0
3516,149.0,1418.0,8428.0
3517,149.0,1418.0,8428.0
3518,149.0,1418.0,8428.0
3519,149.0,1418.0,8428.0
3520,149.0,1418.0,8428.0
3521,149.0,1418.0,8428.0
3522,149.0,1418.0,8428.0
3523,149.0,1418.0,8428.0
3524,149.0,1418.0,8428.0
3525,149.0,1418.0,8428.0
3526,149.0,1418.0,8428.0
3527,149.0,1418.0,8428.0
3528,149.0,1418.0,8428.0
3529,149.0,1418.0,8428.0
3530,149.0,1418.0,8428.0
3531,149.0,1418.0,8428.0
3532,149.0,1418.0,8428.0
3533,149.0,1418.0,8428.0
3534,149.0,1418.0,8428.0
3535,149.0,1418.0,8428.0
3536,149.0,1418.0,8428.0
3537,149.0,1418.0,8428.0
3538,149.0,1418.0,8428.0
3539,149.0,1418.0,8428.0
3540,149.0,1418.0,8428.0
3541,149.0,1418.0,8428.0
3542,149.0,1418.0,8428.0
3543,149.0,1418.0,8428.0
3544,149.0,1418.0,8428.0
3545,149.0,1418.0,8428.0
3546,149.0,1418.0,8428.0
3547,149.0,1418.0,8428.0
3548,149.0,1418.0,8428.0
3549,149.0,1418.0,8428.0
3550,149.0,1418.0,8428.0
3551,149.0,1418.0,8428.0
3552,149.0,1418.0,8428.0
3553,149.0,1418.0,8428.0
3554,149.0,1418.0,8428.0
3555,149.0,1418.0,8428.0
3556,149.0,1418.0,8428.0
3557,149.0,1418.0,8428.0
3558,149.0,1418.0,8428.0
3559,149.0,1418.0,8428.0
3560,149.0,1418.0,8428.0
3561,149.0,1418.0,8428.0
3562,150.0,1434.0,8508.0
3563,150.0,1434.0,8508.0
3564,150.0,1434.0,8508.0
3565,150.0,1434.0,8508.0
3566,150.0,1434.0,8508.0
3567,150.0,1434.0,8508.0
3568,150.0,1434.0,8508.0
3569,150.0,1434.0,8508.0
3570,150.0,1434.0,8508.0
3571,150.0,1434.0,8508.0
3572,150.0,1434.0,8508.0
3573,150.0,1434.0,8508.0
3574,150.0,1434.0,8508.0
3575,150.0,1434.0,8508.0
3576,150.0,1434.0,8508.0
3577,150.0,1434.0,8508.0
3578,150.0,1434.0,8508.0
3579,150.0,1434.0,8508.0
3580,150.0,1434.0,8508.0
3581,150.0,1434.0,8508.0
3582,150.0,1434.0,8508.0
3583,150.0,1434.0,8508.0
3584,150.0,1434.0,8508.0
3585,150.0,1434.0,8508.0
3586,150.0,1434.0,8508.0
3587,150.0,1434.0,8508.0
3588,150.0,1434.0,8508.0
3589,150.0,1434.0,8508.0
3590,150.0,1434.0,8508.0
3591,150.0,1434.0,8508.0
3592,150.0,1434.0,8508.0
3593,151.0,1442.0,8548.0
3594,151.0,1442.0,8548.0
3595,151.0,1442.0,8548.0
3596,151.0,1442.0,8548.0
3597,151.0,1442.0,8548.0
3598,151.0,1442.0,8548.0
3599,153.0,1466.0,8668.0
3600,153.0,1466.0,8668.0
3601,151.0,1442.0,8548.0
3602,151.0,1442.0,8548.0
3603,151.0,1442.0,8548.0
3604,151.0,1442.0,8548.0
3605,151.0,1442.0,8548.0
3606,151.0,1442.0,8548.0
3607,151.0,1442.0,8548.0
3608,151.0,1442.0,8548.0
3609,151.0,1442.0,8548.0
3610,151.0,1442.0,8548.0
3611,151.0,1442.0,8548.0
3612,151.0,1442.0,8548.0
3613,151.0,1442.0,8548.0
3614,151.0,1442.0,8548.0
3615,151.0,1442.0,8548.0
3616,152.0,1450.0,8588.0
3617,155.0,1490.0,8788.0
3618,155.0,1490.0,8788.0
3619,152.0,1450.0,8588.0
3620,152.0,1450.0,8588.0
3621,152.0,1450.0,8588.0
3622,152.0,1450.0,8588.0
3623,152.0,1450.0,8588.0
3624,152.0,1450.0,8588.0
3625,152.0,1450.0,8588.0
3626,152.0,1450.0,8588.0
3627,152.0,1450.0,8588.0
3628,154.0,1460.0,8644.0
3629,154.0,1460.0,8644.0
3630,154.0,1460.0,8644.0
3631,154.0,1460.0,8644.0
3632,154.0,1460.0,8644.0
3633,154.0,1460.0,8644.0
3634,154.0,1460.0,8644.0
3635,153.0,1452.0,8604.0
3636,153.0,1452.0,8604.0
3637,153.0,1452.0,8604.0
3638,153.0,1452.0,8604.0
3639,153.0,1452.0,8604.0
3640,153.0,1452.0,8604.0
3641,153.0,1452.0,8604.0
3642,153.0,1452.0,8604.0
3643,146.0,1396.0,8292.0
3644,146.0,1396.0,8292.0
3645,146.0,1396.0,8292.0
3646,146.0,1396.0,8292.0
3647,146.0,1396.0,8292.0
3648,146.0,1396.0,8292.0
3649,146.0,1396.0,8292.0
3650,146.0,1396.0,8292.0
3651,146.0,1396.0,8292.0
3652,146.0,1396.0,8292.0
3653,146.0,1396.0,8292.0
3654,149.0,1428.0,8452.0
3655,149.0,1428.0,8452.0
3656,146.0,1404.0,8332.0
3657,145.0,1396.0,8292.0
3658,145.0,1396.0,8292.0
3659,145.0,1396.0,8292.0
3660,157.0,1492.0,8772.0
3661,157.0,1492.0,8772.0
3662,157.0,1492.0,8772.0
3663,157.0,1492.0,8772.0
3664,157.0,1492.0,8772.0
3665,157.0,1492.0,8772.0
3666,161.0,1524.0,8932.0
3667,161.0,1508.0,8852.0
3668,160.0,1500.0,8092.0
3669,159.0,1492.0,8052.0
3670,160.0,1496.0,8012.0
3671,160.0,1496.0,8012.0
3672,163.0,1520.0,8132.0
3673,163.0,1520.0,8132.0
3674,162.0,1512.0,8092.0
3675,162.0,1512.0,8092.0
3676,161.0,1504.0,8052.0
3677,171.0,1604.0,8580.0
3678,170.0,1596.0,8540.0
3679,153.0,1440.0,7804.0
3680,153.0,1440.0,7804.0
3681,152.0,1432.0,7764.0
3682,152.0,1432.0,7764.0
3683,152.0,1432.0,7764.0
3684,151.0,1420.0,7644.0
3685,152.0,1428.0,7660.0
3686,152.0,1428.0,7660.0
3687,151.0,1420.0,7644.0
3688,151.0,1420.0,7644.0
3689,151.0,1420.0,7644.0
3690,151.0,1420.0,7644.0
3691,151.0,1420.0,7644.0
3692,151.0,1420.0,7644.0
3693,151.0,1420.0,7644.0
3694,151.0,1420.0,7644.0
3695,151.0,1420.0,7644.0
3696,151.0,1420.0,7644.0
3697,151.0,1420.0,7644.0
3698,151.0,1420.0,7644.0
3699,151.0,1420.0,7644.0
3700,151.0,1420.0,7644.0
3701,150.0,1412.0,7604.0
3702,150.0,1412.0,7604.0
3703,150.0,1412.0,7604.0
3704,154.0,1444.0,7740.0
3705,160.0,1516.0,8460.0
3706,157.0,1492.0,8364.0
3707,156.0,1484.0,8324.0
3708,156.0,1484.0,8324.0
3709,156.0,1484.0,8324.0
3710,151.0,1424.0,7724.0
3711,149.0,1400.0,7484.0
3712,149.0,1400.0,7484.0
3713,150.0,1412.0,7604.0
3714,150.0,1412.0,7604.0
3715,150.0,1412.0,7604.0
3716,150.0,1412.0,7604.0
3717,150.0,1412.0,7604.0
3718,148.0,1388.0,7364.0
3719,145.0,1352.0,7004.0
3720,146.0,1360.0,7044.0
3721,147.0,1372.0,7164.0
3722,141.0,1324.0,6948.0
3723,139.0,1300.0,6708.0
3724,139.0,1300.0,6708.0
3725,143.0,1332.0,6868.0
3726,143.0,1332.0,6868.0
3727,139.0,1300.0,6708.0
3728,139.0,1300.0,6708.0
3729,139.0,1300.0,6708.0
3730,140.0,1308.0,6748.0
3731,140.0,1308.0,6748.0
3732,140.0,1308.0,6748.0
3733,140.0,1308.0,6748.0
3734,139.0,1296.0,6628.0
3735,138.0,1288.0,6588.0
3736,138.0,1288.0,6588.0
3737,138.0,1288.0,6588.0
3738,138.0,1288.0,6588.0
3739,138.0,1288.0,6588.0
3740,138.0,1288.0,6588.0
3741,138.0,1288.0,6588.0
3742,138.0,1288.0,6588.0
3743,138.0,1288.0,6588.0
3744,138.0,1288.0,6588.0
3745,138.0,1288.0,6588.0
3746,138.0,1288.0,6588.0
3747,138.0,1288.0,6588.0
3748,138.0,1288.0,6588.0
3749,139.0,1296.0,6628.0
3750,139.0,1296.0,6628.0
3751,139.0,1296.0,6628.0
3752,139.0,1296.0,6628.0
3753,139.0,1296.0,6628.0
3754,139.0,1296.0,6628.0
3755,139.0,1296.0,6628.0
3756,139.0,1296.0,6628.0
3757,139.0,1296.0,6628.0
3758,140.0,1312.0,6708.0
3759,140.0,1312.0,6708.0
3760,139.0,1296.0,6628.0
3761,139.0,1296.0,6628.0
3762,139.0,1296.0,6628.0
3763,139.0,1296.0,6628.0
3764,139.0,1296.0,6628.0
3765,139.0,1296.0,6628.0
3766,139.0,1296.0,6628.0
3767,139.0,1296.0,6628.0
3768,139.0,1296.0,6628.0
3769,139.0,1296.0,6628.0
3770,139.0,1296.0,6628.0
3771,139.0,1296.0,6628.0
3772,139.0,1296.0,6628.0
3773,139.0,1296.0,6628.0
3774,140.0,1304.0,6668.0
3775,140.0,1304.0,6668.0
3776,140.0,1304.0,6668.0
3777,139.0,1296.0,6628.0
3778,139.0,1296.0,6628.0
3779,139.0,1296.0,6628.0
3780,139.0,1296.0,6628.0
3781,139.0,1296.0,6628.0
3782,139.0,1296.0,6628.0
3783,139.0,1296.0,6628.0
3784,139.0,1296.0,6628.0
3785,139.0,1296.0,6628.0
3786,139.0,1296.0,6628.0
3787,139.0,1296.0,6628.0
3788,139.0,1296.0,6628.0
3789,139.0,1296.0,6628.0
3790,139.0,1296.0,6628.0
3791,139.0,1296.0,6628.0
3792,139.0,1296.0,6628.0
3793,139.0,1296.0,6628.0
3794,139.0,1296.0,6628.0
3795,140.0,1304.0,6668.0
3796,140.0,1304.0,6668.0
3797,140.0,1304.0,6668.0
3798,139.0,1296.0,6628.0
3799,139.0,1296.0,6628.0
3800,139.0,1296.0,6628.0
3801,140.0,1304.0,6668.0
3802,143.0,1352.0,6908.0
3803,140.0,1312.0,6708.0
3804,139.0,1296.0,6628.0
3805,139.0,1296.0,6628.0
3806,139.0,1296.0,6628.0
3807,139.0,1296.0,6628.0
3808,139.0,1296.0,6628.0
3809,139.0,1296.0,6628.0
3810,139.0,1296.0,6628.0
3811,139.0,1296.0,6628.0
3812,139.0,1296.0,6628.0
3813,139.0,1296.0,6628.0
3814,139.0,1296.0,6628.0
3815,140.0,1304.0,6668.0
3816,140.0,1304.0,6668.0
3817,140.0,1304.0,6668.0
